2.826999999999999957e+00,7.760000000000000231e-02,-5.827999999999999847e-01,2.766300000000000203e+00
1.383299999999999974e+00,1.550999999999999879e-01,-9.073999999999999844e-01,1.044100000000000028e+00
1.126500000000000057e+00,-2.326999999999999902e-01,-8.277999999999999803e-01,-7.641000000000000014e-01
7.916999999999999593e-01,-1.550999999999999879e-01,6.150999999999999801e-01,4.984000000000000097e-01
7.859000000000000430e-01,3.103000000000000203e-01,-7.851000000000000201e-01,3.379999999999999671e-02
5.735999999999999988e-01,-7.760000000000000231e-02,-4.067000000000000060e-01,-4.045000000000000262e-01
4.630000000000000226e-01,-3.103000000000000203e-01,-1.486000000000000099e-01,-4.385000000000000009e-01
3.610999999999999766e-01,2.326999999999999902e-01,3.513999999999999901e-01,-8.309999999999999332e-02
2.983999999999999986e-01,-4.653999999999999804e-01,2.965999999999999748e-01,-3.280000000000000276e-02
2.949999999999999845e-01,-3.879000000000000226e-01,-7.370000000000000162e-02,2.857000000000000095e-01
2.940999999999999726e-01,0.000000000000000000e+00,5.899999999999999863e-03,2.940999999999999726e-01
1.690000000000000113e-01,6.206000000000000405e-01,1.259000000000000119e-01,1.126999999999999946e-01
1.673999999999999932e-01,4.653999999999999804e-01,5.750000000000000250e-02,1.572000000000000064e-01
1.373999999999999944e-01,6.981000000000000538e-01,4.170000000000000095e-02,1.310000000000000053e-01
1.298999999999999877e-01,5.430000000000000382e-01,4.240000000000000019e-02,-1.228000000000000064e-01
1.236000000000000015e-01,-5.430000000000000382e-01,1.549999999999999989e-02,1.226000000000000006e-01
1.165000000000000063e-01,-7.756999999999999451e-01,-1.136000000000000065e-01,-2.610000000000000167e-02
1.092000000000000054e-01,3.879000000000000226e-01,-4.320000000000000229e-02,1.003000000000000003e-01
6.750000000000000444e-02,-1.008399999999999963e+00,3.899999999999999821e-03,-6.740000000000000158e-02
6.210000000000000242e-02,-6.206000000000000405e-01,-2.819999999999999937e-02,5.530000000000000193e-02
5.979999999999999899e-02,9.307999999999999607e-01,-5.519999999999999907e-02,-2.309999999999999901e-02
4.780000000000000221e-02,8.532999999999999474e-01,-2.400000000000000050e-02,-4.139999999999999930e-02
3.919999999999999873e-02,1.008399999999999963e+00,3.780000000000000027e-02,-1.020000000000000073e-02
3.889999999999999708e-02,1.163599999999999968e+00,-3.080000000000000099e-02,2.390000000000000110e-02
3.860000000000000236e-02,7.756999999999999451e-01,2.500000000000000052e-03,-3.860000000000000236e-02
3.819999999999999785e-02,1.086000000000000076e+00,3.160000000000000309e-02,-2.139999999999999888e-02
3.289999999999999869e-02,1.551399999999999890e+00,4.599999999999999922e-03,3.259999999999999704e-02
2.340000000000000066e-02,-1.473799999999999999e+00,-1.529999999999999936e-02,-1.770000000000000046e-02
2.290000000000000022e-02,-1.086000000000000076e+00,-1.170000000000000033e-02,1.969999999999999876e-02
2.019999999999999921e-02,1.473799999999999999e+00,-2.019999999999999921e-02,2.999999999999999737e-04
1.810000000000000150e-02,-6.981000000000000538e-01,8.099999999999999561e-03,1.609999999999999973e-02
1.760000000000000106e-02,1.318699999999999983e+00,-1.280000000000000061e-02,1.209999999999999964e-02
1.720000000000000001e-02,2.016799999999999926e+00,-1.700000000000000122e-02,-2.200000000000000133e-03
1.640000000000000138e-02,-1.163599999999999968e+00,1.250000000000000069e-02,1.050000000000000065e-02
1.580000000000000154e-02,1.939300000000000024e+00,1.569999999999999868e-02,-2.200000000000000133e-03
1.480000000000000066e-02,1.706499999999999906e+00,1.480000000000000066e-02,4.000000000000000192e-04
1.450000000000000074e-02,-1.396300000000000097e+00,6.799999999999999621e-03,-1.280000000000000061e-02
1.389999999999999916e-02,-1.241100000000000092e+00,9.900000000000000813e-03,9.799999999999999684e-03
1.370000000000000037e-02,1.784100000000000019e+00,1.370000000000000037e-02,2.000000000000000096e-04
1.359999999999999924e-02,-1.629000000000000004e+00,5.100000000000000366e-03,1.260000000000000009e-02
1.290000000000000001e-02,-1.706499999999999906e+00,5.000000000000000104e-03,1.190000000000000085e-02
1.140000000000000041e-02,1.241100000000000092e+00,-9.299999999999999239e-03,6.700000000000000226e-03
1.129999999999999928e-02,-8.532999999999999474e-01,-5.000000000000000104e-03,1.020000000000000073e-02
