2.709999999999999964e+00,2.299999999999999961e-02,-7.750000000000000222e-01,2.596999999999999975e+00
8.549999999999999822e-01,0.000000000000000000e+00,-4.599999999999999922e-02,8.539999999999999813e-01
8.159999999999999476e-01,4.499999999999999833e-02,8.110000000000000542e-01,9.199999999999999845e-02
7.630000000000000115e-01,8.999999999999999667e-02,5.909999999999999698e-01,4.819999999999999840e-01
6.450000000000000178e-01,-2.299999999999999961e-02,-1.079999999999999988e-01,6.360000000000000098e-01
5.290000000000000258e-01,1.130000000000000032e-01,-4.510000000000000120e-01,-2.750000000000000222e-01
5.010000000000000009e-01,-8.999999999999999667e-02,-3.750000000000000000e-01,-3.320000000000000173e-01
4.450000000000000067e-01,6.800000000000000488e-02,-3.489999999999999769e-01,2.760000000000000231e-01
4.279999999999999916e-01,-6.800000000000000488e-02,3.659999999999999920e-01,-2.220000000000000029e-01
3.780000000000000027e-01,1.350000000000000089e-01,4.000000000000000083e-02,-3.760000000000000009e-01
3.420000000000000262e-01,-2.030000000000000138e-01,-1.170000000000000068e-01,-3.220000000000000084e-01
3.059999999999999942e-01,2.479999999999999982e-01,-1.350000000000000089e-01,2.750000000000000222e-01
2.720000000000000195e-01,-1.580000000000000016e-01,1.910000000000000031e-01,1.940000000000000058e-01
2.500000000000000000e-01,-1.350000000000000089e-01,1.580000000000000016e-01,1.940000000000000058e-01
2.359999999999999876e-01,3.160000000000000031e-01,1.920000000000000040e-01,1.380000000000000115e-01
2.240000000000000047e-01,4.060000000000000275e-01,6.000000000000000125e-03,2.240000000000000047e-01
2.159999999999999976e-01,2.260000000000000064e-01,3.699999999999999817e-02,-2.119999999999999940e-01
2.039999999999999869e-01,1.799999999999999933e-01,2.020000000000000129e-01,2.800000000000000058e-02
2.000000000000000111e-01,-1.130000000000000032e-01,5.600000000000000117e-02,1.920000000000000040e-01
1.839999999999999969e-01,-3.380000000000000226e-01,-1.529999999999999971e-01,-1.019999999999999934e-01
1.769999999999999907e-01,-2.710000000000000187e-01,1.590000000000000024e-01,7.900000000000000078e-02
1.710000000000000131e-01,1.580000000000000016e-01,-7.799999999999999989e-02,1.529999999999999971e-01
1.680000000000000104e-01,-1.799999999999999933e-01,-1.069999999999999979e-01,1.290000000000000036e-01
1.620000000000000051e-01,-2.260000000000000064e-01,-1.350000000000000089e-01,-8.799999999999999489e-02
1.509999999999999953e-01,-4.499999999999999833e-02,1.489999999999999936e-01,2.599999999999999881e-02
